candidate_id,ministry_code,field_name,sector_name,program_code,fiscal_year,account_type,performance_program_name,priority_tier,priority_reason,account_original_budget,fiscal_impact_within_ministry,performance_gap,execution_management,budget_performance_mismatch,fiscal_impact,scenario,scenario_score,scenario_score_within_ministry,scenario_rank_min,scenario_rank_average,scenario_rank_max,scenario_rank_percentile,scenario_rank_min_within_ministry,scenario_rank_average_within_ministry,scenario_rank_max_within_ministry,scenario_rank_percentile_within_ministry,scenario_weights
019:2023:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2023,FUND,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,1894749000000,0.7368421052631579,1.0,0.5,0.0,0.8695652173913043,performance_focus,0.6869565217391305,0.6736842105263159,4,4.0,4,0.9855072463768116,2,2.0,2,0.972972972972973,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2024:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2024,FUND,고용창출,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,338823000000,0.42105263157894735,0.0,0.5,0.48726326134884584,0.7226277372262774,performance_focus,0.26971542599239695,0.23955791542766394,89,89.0,89,0.5748792270531401,15,15.0,15,0.6216216216216216,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2024:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2024,GENERAL_ACCOUNT,고용창출,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1531584000000,0.7368421052631579,0.0,0.5,0.10697878797375789,0.8467153284671532,performance_focus,0.20606729044146693,0.19507996812106737,118,118.0,118,0.4347826086956522,21,21.0,21,0.45945945945945943,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:2700:GENERAL_ACCOUNT,075,보건,보건의료,2700,2024,GENERAL_ACCOUNT,공공보건의료확충,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,177230000000,0.48717948717948717,0.0,0.010082943068329289,0.07310274784178751,0.6131386861313869,performance_focus,0.07795100679516205,0.06535508689997208,179,179.0,179,0.14009661835748788,67,67.0,67,0.07042253521126762,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:4100:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4100,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립공주병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,5855000000,0.02564102564102564,1.0,1.0,0.0,0.08759124087591241,performance_focus,0.7087591240875912,0.7025641025641025,2,2.0,2,0.9951690821256038,3,3.0,3,0.971830985915493,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:3800:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립나주병원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;PROGRAM_STRUCTURE_CONTEXT,7044000000,0.1282051282051282,0.0,0.5,0.008375922771152754,0.11678832116788321,performance_focus,0.11335401667101888,0.11449569737474337,150,150.0,150,0.28019323671497587,58,58.0,58,0.19718309859154926,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:사회복지:취약계층지원:1800:RESPONSIBLE_OPERATION_ACCOUNT,075,사회복지,취약계층지원,1800,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립재활원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,30746000000,0.3333333333333333,0.0,1.0,0.007285500552917453,0.26277372262773724,performance_focus,0.22773447237335726,0.23479043344391687,104,104.0,104,0.5024154589371981,45,45.0,45,0.3802816901408451,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관운영,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,11925000000,0.1864406779661017,1.0,0.5,0.0,0.1678832116788321,performance_focus,0.6167883211678832,0.6186440677966102,6,6.0,6,0.9758454106280193,1,1.0,1,1.0,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2024,GENERAL_ACCOUNT,국민건강생활실천,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,231439000000,0.5897435897435898,1.0,0.025533725949386233,0.0,0.6642335766423357,performance_focus,0.5715301028541108,0.5640811041642362,28,28.0,28,0.8695652173913043,13,13.0,13,0.8309859154929577,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:4500:GENERAL_ACCOUNT,075,보건,보건의료,4500,2024,GENERAL_ACCOUNT,소록도병원,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,9529000000,0.20512820512820512,1.0,0.5,0.0,0.1386861313868613,performance_focus,0.6138686131386861,0.6205128205128205,7,7.0,7,0.9710144927536232,4,4.0,4,0.9577464788732395,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:통신:우정:5100:SPECIAL_ACCOUNT,162,통신,우정,5100,2024,SPECIAL_ACCOUNT,우정서비스,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,1957179000000,0.9661016949152542,0.0,0.08081836152952795,0.08217184018426521,0.8832116788321168,performance_focus,0.12091920822597033,0.12920820983428405,146,146.0,146,0.2995169082125604,29,29.0,29,0.5087719298245614,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:과학기술:과학기술연구개발:1400:GENERAL_ACCOUNT,162,과학기술,과학기술연구개발,1400,2024,GENERAL_ACCOUNT,원자력 진흥,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,51780000000,0.423728813559322,0.0,0.014484356894553883,0.010428736964078795,0.36496350364963503,performance_focus,0.041478969136690046,0.04735550012765874,200,200.0,200,0.03864734299516903,53,53.0,53,0.08771929824561409,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:사회복지:취약계층지원:1500:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1500,2024,GENERAL_ACCOUNT,장애인생활안정 및 재활 지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,5025066000000,0.8717948717948718,0.0,3.8208453381507824e-05,3.2437384902009246e-05,0.948905109489051,performance_focus,0.09490464011656181,0.0871936163471439,159,159.0,159,0.23671497584541068,61,61.0,61,0.15492957746478875,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:통신:방송통신:2500:FUND,162,통신,방송통신,2500,2024,FUND,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,21614000000,0.2711864406779661,0.0,0.2671185342833349,0.04770056444896826,0.22627737226277372,performance_focus,0.08559155697273799,0.09008246381425723,174,174.0,174,0.16425120772946855,40,40.0,40,0.3157894736842105,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:통신:방송통신:2500:GENERAL_ACCOUNT,162,통신,방송통신,2500,2024,GENERAL_ACCOUNT,전파활용방송서비스산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH;ACCOUNTING_ADJUSTMENT_CONTEXT,52205000000,0.4406779661016949,0.0,0.02088880375442965,0.03945982185614405,0.3722627737226277,performance_focus,0.04929600249437752,0.056137521732284236,195,195.0,195,0.0628019323671497,50,50.0,50,0.14035087719298245,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:통신:정보통신:2100:FUND,162,통신,정보통신,2100,2024,FUND,정보통신융합산업,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,519479000000,0.9322033898305084,0.0,0.17707549294581687,0.0034650101351546454,0.7737226277372263,performance_focus,0.11348036338991695,0.12932843959924517,149,149.0,149,0.285024154589372,28,28.0,28,0.5263157894736843,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
102:2024:산업·중소기업및에너지:중소기업및소상공인육성:5400:FUND,102,산업·중소기업및에너지,중소기업및소상공인육성,5400,2024,FUND,중소기업인력지원,MULTIPLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;BUDGET_PERFORMANCE_MISMATCH,35542000000,0.25,0.0,0.19118226323785945,0.004670530639806427,0.2773722627737226,performance_focus,0.06690778505290544,0.06417055877553318,187,187.0,187,0.10144927536231885,37,37.0,37,0.07692307692307687,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2024:사회복지:고용:1100:FUND,019,사회복지,고용,1100,2024,FUND,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,1628382000000,0.7894736842105263,1.0,0.5,0.0,0.8613138686131386,performance_focus,0.6861313868613138,0.6789473684210526,5,5.0,5,0.9806763285024155,1,1.0,1,1.0,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2024:사회복지:고용:1100:GENERAL_ACCOUNT,019,사회복지,고용,1100,2024,GENERAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,932436000000,0.5789473684210527,1.0,0.00986341153709209,0.0,0.8102189781021898,performance_focus,0.5829945801176374,0.5598674191495236,21,21.0,21,0.9033816425120773,5,5.0,5,0.8918918918918919,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2024:사회복지:고용:1100:SPECIAL_ACCOUNT,019,사회복지,고용,1100,2024,SPECIAL_ACCOUNT,직업능력개발,MULTIPLE_SIGNAL_REVIEW,PERFORMANCE_BELOW_TARGET;EXECUTION_MANAGEMENT,411057000000,0.47368421052631576,1.0,0.04922188406960592,0.0,0.7518248175182481,performance_focus,0.585026858565746,0.5572127978665528,19,19.0,19,0.9130434782608696,6,6.0,6,0.8648648648648649,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:고용:1000:FUND,019,사회복지,고용,1000,2022,FUND,고용창출,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,2891133000000,0.8666666666666667,0.0,1.0,0.0,0.9140625,performance_focus,0.29140625000000003,0.2866666666666667,80,80.0,80,0.6183574879227054,13,13.0,13,0.6756756756756757,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7512000000,0.11428571428571428,0.0,1.0,0.0,0.1015625,performance_focus,0.21015625000000002,0.21142857142857144,117,117.0,117,0.43961352657004826,50,50.0,50,0.3098591549295775,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2023:보건:보건의료:3900:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3900,2023,RESPONSIBLE_OPERATION_ACCOUNT,국립부곡병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,7677000000,0.15384615384615385,0.0,1.0,0.0,0.11594202898550725,performance_focus,0.21159420289855074,0.2153846153846154,115,115.0,115,0.4492753623188406,47,47.5,48,0.34507042253521125,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:보건:보건의료:4000:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,4000,2024,RESPONSIBLE_OPERATION_ACCOUNT,국립춘천병원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT,6864000000,0.10256410256410256,0.0,1.0,0.0,0.10948905109489052,performance_focus,0.21094890510948905,0.21025641025641026,116,116.0,116,0.4444444444444444,51,51.0,51,0.295774647887324,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2024:과학기술:과학기술연구개발:1200:SPECIAL_ACCOUNT,162,과학기술,과학기술연구개발,1200,2024,SPECIAL_ACCOUNT,기초연구진흥,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,53000000000,0.4745762711864407,0.0,1.0,0.0,0.38686131386861317,performance_focus,0.23868613138686134,0.24745762711864408,103,103.0,103,0.5072463768115942,18,18.0,18,0.7017543859649122,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2024:사회복지:취약계층지원:1900:GENERAL_ACCOUNT,075,사회복지,취약계층지원,1900,2024,GENERAL_ACCOUNT,노숙인의사상자지원,STRONG_SINGLE_SIGNAL_REVIEW,EXECUTION_MANAGEMENT;ACCOUNTING_ADJUSTMENT_CONTEXT,7136000000,0.15384615384615385,0.0,1.0,0.0,0.12408759124087591,performance_focus,0.2124087591240876,0.2153846153846154,114,114.0,114,0.45410628019323673,47,47.5,48,0.34507042253521125,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:건강보험:4900:FUND,075,보건,건강보험,4900,2022,FUND,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,1814940000000,0.7428571428571429,0.5,0.0,0.0,0.8515625,performance_focus,0.33515625,0.3242857142857143,58,58.0,58,0.7246376811594203,30,30.0,30,0.5915492957746479,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:건강보험:4900:GENERAL_ACCOUNT,075,보건,건강보험,4900,2022,GENERAL_ACCOUNT,건강보험제도 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10109249000000,0.9142857142857143,0.5,0.0,0.0,0.9609375,performance_focus,0.34609375,0.3414285714285714,52,52.0,52,0.7536231884057971,25,25.0,25,0.6619718309859155,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:고용:1200:FUND,019,사회복지,고용,1200,2022,FUND,고용안전망확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,11775073000000,1.0,1.0,0.0,0.0,0.96875,performance_focus,0.596875,0.6,13,13.0,13,0.9420289855072463,3,3.0,3,0.9459459459459459,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:고용:1000:GENERAL_ACCOUNT,019,사회복지,고용,1000,2022,GENERAL_ACCOUNT,고용창출,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,2206587000000,0.7333333333333333,0.0,0.5,0.0,0.8828125,performance_focus,0.18828125,0.17333333333333334,127,127.0,127,0.3913043478260869,24,24.0,24,0.3783783783783784,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:고용:1300:FUND,019,사회복지,고용,1300,2022,FUND,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,2503235000000,0.8,0.2,0.0,0.0,0.890625,performance_focus,0.18906250000000002,0.18000000000000005,126,126.0,126,0.3961352657004831,23,23.0,23,0.4054054054054054,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:고용:1300:GENERAL_ACCOUNT,019,사회복지,고용,1300,2022,GENERAL_ACCOUNT,고용평등증진,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,66040000000,0.2,0.2,0.0,0.0,0.390625,performance_focus,0.1390625,0.12000000000000001,142,142.0,142,0.3188405797101449,31,31.0,31,0.18918918918918914,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:2700:FUND,075,보건,보건의료,2700,2022,FUND,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,337781000000,0.6,0.5,0.0,0.0,0.6875,performance_focus,0.31875,0.30999999999999994,66,66.0,66,0.6859903381642511,34,34.0,34,0.5352112676056338,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:2700:SPECIAL_ACCOUNT,075,보건,보건의료,2700,2022,SPECIAL_ACCOUNT,공공보건의료확충,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,48982000000,0.34285714285714286,0.5,0.0,0.0,0.296875,performance_focus,0.2796875,0.28428571428571425,85,85.0,85,0.5942028985507246,40,40.0,40,0.45070422535211263,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2022:과학기술:과학기술연구지원:1600:GENERAL_ACCOUNT,162,과학기술,과학기술연구지원,1600,2022,GENERAL_ACCOUNT,과학기술기반 조성,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT;PROGRAM_STRUCTURE_CONTEXT,54291000000,0.39285714285714285,0.0,0.5,0.0,0.3125,performance_focus,0.13125,0.1392857142857143,144,144.0,144,0.3091787439613527,26,26.0,26,0.5614035087719298,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:3700:RESPONSIBLE_OPERATION_ACCOUNT,075,보건,보건의료,3700,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립정신건강센터,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,16726000000,0.2,1.0,0.0,0.0,0.15625,performance_focus,0.515625,0.52,37,37.0,37,0.8260869565217391,16,16.0,16,0.7887323943661972,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2022:과학기술:과학기술인력및문화:2200:RESPONSIBLE_OPERATION_ACCOUNT,162,과학기술,과학기술인력및문화,2200,2022,RESPONSIBLE_OPERATION_ACCOUNT,국립중앙과학관 운영,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET;PROGRAM_STRUCTURE_CONTEXT,10069000000,0.17857142857142858,0.3333333333333333,0.0,0.0,0.125,performance_focus,0.17916666666666667,0.1845238095238095,134,134.0,134,0.35748792270531404,22,22.0,22,0.631578947368421,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:3300:FUND,075,보건,보건의료,3300,2022,FUND,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,374509000000,0.6571428571428571,0.5,0.0,0.0,0.703125,performance_focus,0.3203125,0.3157142857142857,64,64.0,64,0.6956521739130435,32,32.0,32,0.5633802816901409,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
075:2022:보건:보건의료:3300:GENERAL_ACCOUNT,075,보건,보건의료,3300,2022,GENERAL_ACCOUNT,국민건강생활실천,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,179703000000,0.45714285714285713,0.5,0.0,0.0,0.5703125,performance_focus,0.30703125,0.2957142857142857,74,74.0,74,0.6473429951690821,36,36.0,36,0.5070422535211268,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:노동:3000:FUND,019,사회복지,노동,3000,2022,FUND,근로조건보호 및 복지증진,MODERATE_OR_CONTEXT_REVIEW,EXECUTION_MANAGEMENT,992515000000,0.4666666666666667,0.0,0.5,0.0,0.796875,performance_focus,0.1796875,0.14666666666666667,133,133.0,133,0.3623188405797102,28,28.0,28,0.2702702702702703,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
019:2022:사회복지:노동:2000:GENERAL_ACCOUNT,019,사회복지,노동,2000,2022,GENERAL_ACCOUNT,노사정책,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,57554000000,0.06666666666666667,0.3333333333333333,0.0,0.0,0.3359375,performance_focus,0.20026041666666666,0.1733333333333333,122,122.0,122,0.4154589371980676,25,25.0,25,0.3513513513513513,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
162:2022:과학기술:과학기술연구개발:1100:FUND,162,과학기술,과학기술연구개발,1100,2022,FUND,미래유망원천 기술개발,MODERATE_OR_CONTEXT_REVIEW,PERFORMANCE_BELOW_TARGET,65856000000,0.4642857142857143,0.5,0.0,0.0,0.3828125,performance_focus,0.28828125,0.29642857142857143,81,81.0,81,0.6135265700483092,15,15.0,15,0.7543859649122807,"{""budget_performance_mismatch"": 0.2, ""execution_management"": 0.2, ""fiscal_impact"": 0.1, ""performance_gap"": 0.5}"
